"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x14cab7a43ac374ed:0x602df358795aa8c4","+908508080000","ok Market","ABBASAA MAH, ok Market, Yldz Posta Cd. ERKSE APT NO:23/25, 34353 Beikta/stanbul, Trkiye","41.0653478","29.0094037","17","3.8","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=1050&utm_campaign=magazayonlendirme","ChIJ7XTDOqS3yhQRxKhaeVjzLWA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7a43ac374ed:0x602df358795aa8c4","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Beikta/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNb6hmhOWO2PTkupjCeYNcOIE9W-ozfD1B6md-m=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab76e086e3ea3:0xfe7f241b93c40566","+908508080000","ok","nn, ok, Cumhuriyet Cd. NO:119/A, 34373 ili/stanbul, Trkiye","41.0441741","28.9862619","13","3","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7403&utm_campaign=magazayonlendirme","ChIJoz5uCG63yhQRZgXEkxskf_4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab76e086e3ea3:0xfe7f241b93c40566","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNrzMeDf8YPAEeyoYdYyCd0CmHryNT97VyXoXe7=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab7040a2ea929:0xcb00fc8a47dc61e1","+902122967737","zer Market &Tekel","19 Mays, zer Market &Tekel, Mumcu Sk. 1/A, 34360 ili/stanbul, Trkiye","41.0598697","28.9924988","1","5","Europe/Istanbul","","ChIJKakuCgS3yhQR4WHcR4r8AMs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7040a2ea929:0xcb00fc8a47dc61e1","Grocery store","","7:30AM4AM","7:30AM4AM","7:30AM4AM","7:30AM4AM","7:30AM4AM","7:30AM4AM","7:30AM4AM","ili/stanbul, Trkiye","false","//lh3.googleusercontent.com/m1KZNLXpjdAGKesyUoK0S21gO089or6SshvnKNQPy_mUAxR3_a3F885-IFz6GpZH=w203-h152-k-no","Open  Closes 4AM",""
"0x14cab78cec97b163:0x5407684de9eb7141","+908508080000","OK","Mimar Sinan, OK, Selmani Pak Cd. NO:58/C-D, 34672 skdar/stanbul, Trkiye","41.025603","29.020827999999998","243","3.6","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7033&utm_campaign=magazayonlendirme","ChIJY7GX7Iy3yhQRQXHr6U1oB1Q","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab78cec97b163:0x5407684de9eb7141","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipONL_cSYlb6QaH7kdEUKAzHqysqqRmadMdCaaKp=w203-h152-k-no","Open  Closes 9PM",""
"0x14cab7467e616cf1:0x309676e714d999dc","+902122917641","Aras Market","Bozkurt, Aras Market, Seymen Sk. No:29A, 34375 ili/stanbul, Trkiye","41.048733","28.983698","2","5","Europe/Istanbul","","ChIJ8Wxhfka3yhQR3JnZFOd2ljA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7467e616cf1:0x309676e714d999dc","General store, Supermarket","","8AM11:30PM","8AM11:30PM","8AM11:30PM","8AM11:30PM","8AM11:30PM","8AM11:30PM","8AM11:30PM","ili/stanbul, Trkiye","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ro4UTNvVJSnJx95BrXbKmg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=172.69995&pitch=0&thumbfov=100","Open  Closes 11:30PM",""
"0x14cab64906f8ce9d:0xd0fc1432d69d461d","+908508080000","Sok","LEVENT, Sok, LEVAZIM MAH.AKAR CAD.NO:1 1.LEVAZIM, SITESI YANI No:1, 34340 Beikta/stanbul, Trkiye","41.0637715","29.019647","89","3.7","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=937&utm_campaign=magazayonlendirme","ChIJnc74Bkm2yhQRHUad1jIU_NA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab64906f8ce9d:0xd0fc1432d69d461d","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Beikta/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNHpchpnFTdnLCL5Z3H-x4-HSePpuRtd4l1Hz9b=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab70420a55555:0x4b91bfe645fc1feb","+908508080000","ok Market","Yeni Mahalle Mahallesi, ok Market, 19 Mays Cd. No:35/1 D:35/2- 35/3, 34360 MERKEZ/stanbul, Trkiye","41.0582906","28.993569599999997","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJVVWlIAS3yhQR6x_8Rea_kUs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab70420a55555:0x4b91bfe645fc1feb","Supermarket","","","","","","","","","MERKEZ/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I786XRx0ZFYcffCMdIKm8A&cb_client=search.gws-prod.gps&w=203&h=100&yaw=52.92203&pitch=0&thumbfov=100","",""
"0x14cab9df4e791923:0x3894a1e12d4b6f51","+902122938495","Ersin Market","Firuzaa, Ersin Market, Trkgc Cd. 56/A, 34433 Beyolu/stanbul, Trkiye","41.029837","28.981595199999997","2","5","Europe/Istanbul","","ChIJIxl5Tt-5yhQRUW9LLeGhlDg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab9df4e791923:0x3894a1e12d4b6f51","Grocery store","","8AM1AM","8AM1AM","8AM1AM","8AM1AM","8AM1AM","8AM1AM","8AM1AM","Beyolu/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipMSUbOpIWe4IncSWUTba_ddUPZUaoSgjA7XZgUR=w203-h152-k-no","Open  Closes 1AM",""
"0x14cab65532c52db1:0xe62e09ad7355e914","+908508080000","ok Market","ok Market, GAYRETTEPE MAH PROFOSR DOKTOR BLENT TARCAN CAD.OTM BNAS, Beikta/stanbul, Trkiye","41.0621972","29.001594599999997","2","3","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJsS3FMlW2yhQRFOlVc60JLuY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab65532c52db1:0xe62e09ad7355e914","Supermarket","","","","","","","","","Beikta/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cSAdfNs5dkmMtzjEug_bZQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=113.37871&pitch=0&thumbfov=100","",""
"0x14cab71ce707a54f:0x633f3e3d7a804b6a","+902122319784","Ozan Market","Merkez, Ozan Market, Reha Yurdakul Sk. No:13/C, 34381 ili/stanbul, Trkiye","41.0634839","28.985781499999998","15","5","Europe/Istanbul","https://iyifirma.com/ozan-market-sisli/","ChIJT6UH5xy3yhQRakuAej0-P2M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab71ce707a54f:0x633f3e3d7a804b6a","Grocery store, State liquor store","","7AM12AM","7AM12AM","7AM12AM","7AM12AM","7AM12AM","7AM12AM","7AM12AM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNe99QtkItP32Qs89dwJ40ydkOifF5JS2iTgzOl=w203-h114-k-no","Open  Closes 12AM",""
"0x14cab7f3b56dd1bf:0x726019a3df740965","","Spring Market","Selami Ali, Spring Market, Selanikliler Soka, 34664 skdar/stanbul, Trkiye","41.024944","29.027009999999997","45","4.6","Europe/Istanbul","","ChIJv9FttfO3yhQRZQl036MZYHI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7f3b56dd1bf:0x726019a3df740965","Grocery store","","9AM1AM","9AM1AM","9AM1AM","9AM1AM","9AM1AM","9AM1AM","8AM1AM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOHlUe9ImXGqot-Ggmx_ZU-J-8UKBp4UYlVgCcW=w203-h270-k-no","Open  Closes 1AM",""
"0x14cab7eb8ff346ff:0x6794b50b8fd7319b","+905550106884","Iran Market","Cumhuriyet, Iran Market, Kazm Orbay Cd. No:24, 34380 ili/stanbul, Trkiye","41.0558718","28.982348299999998","22","4.2","Europe/Istanbul","https://www.instagram.com/iranistanbulmarket/","ChIJ_0bzj-u3yhQRmzHXjwu1lGc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7eb8ff346ff:0x6794b50b8fd7319b","Supermarket, Grocery delivery service, Traditional market","","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Closed","10AM9PM","10AM9PM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOIexO92kzBzYG_1KvdVx9ui4clT2gP10EgR-wZ=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab828002a61cf:0x4442acfd5fdb8808","+908508080000","ok Market","Aziz Mahmut Hdayi, ok Market, Doanclar Cd. NO:58/1A, 34672 skdar/stanbul, Trkiye","41.0238878","29.0119445","92","3.8","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7026&utm_campaign=magazayonlendirme","ChIJz2EqACi4yhQRCIjbX_2sQkQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab828002a61cf:0x4442acfd5fdb8808","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOfsZVCsIH5-CFkSHIj5hreWAgXScTEy_phTC_F=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab6f81d32eddf:0x8bfa2deb19241d11","+908508080000","Sok","Mecidiyeky, Sok, Mecidiye Cd. NO:22, 34381 ili/stanbul, Trkiye","41.068045999999995","28.997753","55","3.3","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=540&utm_campaign=magazayonlendirme","ChIJ3-0yHfi2yhQRER0kGest-os","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab6f81d32eddf:0x8bfa2deb19241d11","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","ili/stanbul, Trkiye","true","//lh6.googleusercontent.com/77OTYaPArV0Wg7fKWzoD3nHR20OOCimpAme20GV5y4Hj6QNMk2vNYcjh6q8r460=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab78bf08dcd7f:0xef31aaf15f2f980a","+905372524404","Marmaray Nuts Market and Delicatessen","Mimar Sinan, Marmaray Nuts Market and Delicatessen, Selmani Pak Cd. No:34, 34664 skdar/stanbul, Trkiye","41.0248679","29.0176736","9","3.9","Europe/Istanbul","","ChIJf82N8Iu3yhQRCpgvX_GqMe8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab78bf08dcd7f:0xef31aaf15f2f980a","Grocery store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNSD8ztSmNqKZfyRXOccbk7TLYTYmuLaNVzlXBM=w203-h113-k-no","Open 24 hours",""
"0x14cab7ee4059288f:0x62ccd65aa31cc6d1","","7/24 Market","Selami Ali, 7/24 Market, Cumhuriyet Cd. No:38, 34664 skdar/stanbul, Trkiye","41.0276439","29.0302653","9","3.9","Europe/Istanbul","","ChIJjyhZQO63yhQR0cYco1rWzGI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7ee4059288f:0x62ccd65aa31cc6d1","Supermarket","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","skdar/stanbul, Trkiye","false","//lh4.googleusercontent.com/0Lal20JUsVdsL7RvKkvCm083OCIyw1Qdm0UXgrq0-_dVApL77FGY5mOGROoS11Ncnw=w203-h114-k-no","Open 24 hours",""
"0x14cab9c949bbf6ed:0x3e2a013c7f7726e4","","Cankurtaran mini Market","Cankurtaran, Cankurtaran mini Market, Cankurtaran Meydan Sk. No:22, 34122 Fatih/stanbul, Trkiye","41.0053027","28.9815561","2","3","Europe/Istanbul","","ChIJ7fa7Scm5yhQR5CZ3fzwBKj4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab9c949bbf6ed:0x3e2a013c7f7726e4","Grocery store","","","","","","","","","Fatih/stanbul, Trkiye","false","https://lh5.googleusercontent.com/p/AF1QipMFC4fzozxLyLXl1QplqmHZXFH8wg-bQ8No3hL5=w203-h114-k-no","",""
"0x14cab9bfe4a95175:0xe7858218b93f8f4d","+908508080000","ok STANBUL SRKEC MAAZASI","Hoca Paa, ok STANBUL SRKEC MAAZASI, Ebussuud Cd. BASIM IS HANI No:47/A, 34110 Fatih/stanbul, Trkiye","41.013436","28.975343","369","3.6","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7114&utm_campaign=magazayonlendirme","ChIJdVGp5L-5yhQRTY8_uRiChec","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab9bfe4a95175:0xe7858218b93f8f4d","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Fatih/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNJvUME_7Nt--S3G62iBSBnDjL7wyKfukbOnB7q=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab76024d97e0b:0x99a64bb3c39eca16","+902122450773","New Bazaar Food Market","Tomtom, New Bazaar Food Market, 42, Yeni ar Cd., 34433 Beyolu/stanbul, Trkiye","41.032047299999995","28.9781305","6","4.7","Europe/Istanbul","","ChIJC37ZJGC3yhQRFsqew7NLppk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab76024d97e0b:0x99a64bb3c39eca16","Grocery store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Beyolu/stanbul, Trkiye","false","//lh5.googleusercontent.com/7g0rPuHrzwl1gSIdceColUeNLtdb8Ui9rtBQ6Cwzl0g8Q4FUYZpoQp615TJPDi5ZZg=w203-h114-k-no","Open 24 hours",""
"0x14cab712f5efac47:0x653ee2a801fb1bec","","Turanlar Sper Market","Bozkurt, Turanlar Sper Market, Dolapdere Cd., 34375 ili/stanbul, Trkiye","41.050153099999996","28.9860176","12","4.2","Europe/Istanbul","","ChIJR6zv9RK3yhQR7Bv7AajiPmU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab712f5efac47:0x653ee2a801fb1bec","Grocery store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipMh5X8K24CBDqI-d6VW-uTHKeY1rIYW6PxO1Iii=w203-h270-k-no","Open 24 hours",""
"0x14cab9dd05bb88df:0x72a0de52ade20802","+908508080000","ok Market","KEMANKES MAH, ok Market, GALATA, Mumhane Cd. NO:70/1, 34425 Beyolu/stanbul, Trkiye","41.024143599999995","28.978453199999997","243","3.8","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7358&utm_campaign=magazayonlendirme","ChIJ34i7Bd25yhQRAgjirVLeoHI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab9dd05bb88df:0x72a0de52ade20802","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Beyolu/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPASDBPoHH6DfyMuFne0qAYSjJRnAldjz7JPdZw=w203-h152-k-no","Open  Closes 9PM",""
"0x14cab73d0249b82b:0xdad37bc7390f15e3","+902122205484","ili Market Tekel ve Manav","H. Edip Advar Mahallesi, ili Market Tekel ve Manav, Halide Edip Advar Cd. No:88, 34382 ili/stanbul, Trkiye","41.058631","28.973095999999998","51","3.9","Europe/Istanbul","","ChIJK7hJAj23yhQR4xUPOcd709o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab73d0249b82b:0xdad37bc7390f15e3","Grocery store, Convenience store, Soft drinks shop","","6AM1AM","6AM1AM","6AM1AM","6AM1AM","6AM1AM","6AM1AM","6AM1AM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNnhmJXlRAB7YdRfmZCr5bPerM1H6IEJz8kjWnY=w203-h152-k-no","Open  Closes 1AM",""
"0x14cab7072e985525:0xf1a8354a01b479be","+902122726090","MARKET & TEKEL UURLU","Fulya, MARKET & TEKEL UURLU, Mehmetik Cd. 80/A, 34394 ili/stanbul, Trkiye","41.058268999999996","28.996768","97","4.7","Europe/Istanbul","","ChIJJVWYLge3yhQRvnm0AUo1qPE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7072e985525:0xf1a8354a01b479be","Alcohol retail monopoly, Beer store, Buffet restaurant, Dairy store, General store, Greengrocer, Ice cream shop, Liquor store, Nut store, Wine store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOmQJm_Js6qBRO4VhiFPKwBG-qSNhbrj6SV-bKI=w203-h152-k-no","Open 24 hours",""
"0x14cab77b32f581c9:0x8e87e4746d69bb72","+902122930536","China Supermarket","Gmsuyu, China Supermarket, Hariciye Kona Sk. 3 A, 34437 Beyolu/stanbul, Trkiye","41.0349186","28.9880429","237","3.8","Europe/Istanbul","http://www.xushigida.com/","ChIJyYH1Mnu3yhQRcrtpbXTkh44","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab77b32f581c9:0x8e87e4746d69bb72","Chinese supermarket, Asian grocery store, Food products supplier, Home goods store","","9:30AM8PM","9:30AM8PM","9:30AM8PM","10AM8PM","10AM8PM","9:30AM8PM","9:30AM8PM","Beyolu/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPqm-QGECZHLC6Mjf7dcec4c0YSJ7-gPjTb90ZR=w203-h152-k-no","Open  Closes 8PM",""
"0x14cab72c3220bb79:0xf3f4858356b08a78","+908508080000","ok Market","ok Market, KUZGUNCUK MH CADYE CD. NO:99-97 A, Simiti Tahir Sk. NO :36, 34674 skdar/stanbul, Trkiye","41.033237","29.031938","26","3","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=237&utm_campaign=magazayonlendirme","ChIJebsgMiy3yhQReIqwVoOF9PM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab72c3220bb79:0xf3f4858356b08a78","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipN_9TBhwiwNmo1z4XnNFIh5byfaMoBiPtQapsQm=w203-h152-k-no","Open  Closes 9PM",""
"0x14cab997103eebfd:0x87b9da632740b455","+908508080000","ok Market","Binbirdirek, ok Market, Peykhane Cd. NO:41, 34122 Fatih/stanbul, Trkiye","41.006801599999996","28.9726364","538","4","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7101&utm_campaign=magazayonlendirme","ChIJ_es-EJe5yhQRVbRAJ2PauYc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab997103eebfd:0x87b9da632740b455","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Fatih/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPXykO8oFMyFRUvuQ6qxde9WQI8wbLs-USNgVA1=w203-h152-k-no","Open  Closes 9PM",""
"0x14cab72e23b4b28f:0x779b0d82915f3bcd","+902122233357","Saryer Market Fulya","Fulya, Saryer Market Fulya, Vefa Deresi Sk. 13a D:34394, 34360 ili/stanbul, Trkiye","41.0633317","29.001466999999998","3","3.7","Europe/Istanbul","http://www.sariyermarket.com/","ChIJj7K0Iy63yhQRzTtfkYINm3c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab72e23b4b28f:0x779b0d82915f3bcd","Supermarket","","","","","","","","","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipP-Cex04oSgWxLKFRZNpOfGYXREOqCBzJvuEHb3=w203-h271-k-no","",""
"0x14cab826981d6605:0xfd8da4f7597579e","+902163106156","Uysal Market","Ahmediye, Uysal Market, Namk Paa Sk. No:20, 34672 skdar/stanbul, Trkiye","41.0172326","29.0153888","16","4.6","Europe/Istanbul","","ChIJBWYdmCa4yhQRnleXdU_a2A8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab826981d6605:0xfd8da4f7597579e","Supermarket","","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipMyU3uxgNfq36UxXKa-0Z4IWaRdvdKL9rXbATs5=w203-h152-k-no","Open  Closes 10PM",""
"0x14cab704176ce0fb:0x718df6eaa0005372","+908508080000","ok Market","GAZ MAHALLES, ok Market, 19 Mays Cd. NO: 21, 34360 ili/stanbul, Trkiye","41.0589448","28.9928028","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJ--BsFwS3yhQRclMAoOr2jXE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab704176ce0fb:0x718df6eaa0005372","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DFy7Skz0URa17mgpPlW1Xw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=71.99148&pitch=0&thumbfov=100","",""
"0x14cab7298eddccb7:0xef77c4da99772aef","","Fresh Market","Levent, Fresh Market, Gvercin Sk. No:4, 34330 Beikta/stanbul, Trkiye","41.0768558","29.0213327","34","4.3","Europe/Istanbul","","ChIJt8zdjim3yhQR7yp3mdrEd-8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7298eddccb7:0xef77c4da99772aef","Grocery store","","7AM11PM","7AM11PM","7AM11PM","7AM11PM","7AM11PM","7AM11PM","7AM11PM","Beikta/stanbul, Trkiye","false","https://lh5.googleusercontent.com/p/AF1QipNWPpB_JfCg71TlObxGShIMCXEqcJ_cBDHuNNc0=w203-h360-k-no","Open  Closes 11PM","Upscale grocery store with a local focus Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more. t"
"0x14cab7123ceb56c1:0x6d9294b6b4b54da6","+902122320647","Onur Market","Feriky, Onur Market, Ergenekon Cd. No:62, 34377 ili/stanbul, Trkiye","41.0544444","28.9819444","559","3.7","Europe/Istanbul","http://www.onurmarket.com/","ChIJwVbrPBK3yhQRpk21tLaUkm0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7123ceb56c1:0x6d9294b6b4b54da6","Supermarket, Greengrocer","","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPmepHjKCw01zToBhB0ihHWMjwbgcwc5sGS4qxx=w203-h152-k-no","Open  Closes 10PM",""
"0x14cab71273f6da3d:0xfddcb0e43a25e6f8","","Marsa Market & Tekel","Ergenekon, Marsa Market & Tekel, Dere 2 Sokai, 34373 ili/stanbul, Trkiye","41.0506838","28.987363","","","Europe/Istanbul","","ChIJPdr2cxK3yhQR-OYlOuSw3P0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab71273f6da3d:0xfddcb0e43a25e6f8","Grocery store","","7AM12AM","7AM12AM","7AM1AM","7:30AM1AM","7:30AM12AM","7AM12AM","7AM12AM","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iY3uU-37NHdg8EwzrW6twQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=226.51706&pitch=0&thumbfov=100","Open  Closes 1AM",""
"0x14cab97765f121ab:0x9cdd910d8c84f636","","Kadky Produce Market","Caferaa, Kadky Produce Market, Muvakkthane Cd. No:18, 34710 Kadky/stanbul, Trkiye","40.9898695","29.0246155","85","4.3","Europe/Istanbul","","ChIJqyHxZXe5yhQRNvaEjA2R3Zw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab97765f121ab:0x9cdd910d8c84f636","Produce market","","8:30AM5PM","8:30AM5PM","8:30AM5PM","8:30AM5PM","Closed","8:30AM5PM","8:30AM5PM","Kadky/stanbul, Trkiye","false","https://lh5.googleusercontent.com/p/AF1QipNeOxnaLJ3skrlKWE-h7Z5nq64RU4Ia4HcRz_A6=w203-h135-k-no","Open  Closes 5PM",""
"0x14cab656f009dd55:0xea52996ada14fc5c","+902122119626","Lacivert Market","Glbahar, Lacivert Market, Eren Sk. 2/A, 34418 ili/stanbul, Trkiye","41.0680171","29.0033587","12","3.3","Europe/Istanbul","","ChIJVd0J8Fa2yhQRXPwU2mqZUuo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab656f009dd55:0xea52996ada14fc5c","Supermarket, Bottled water supplier","","8:30AM9PM","8:30AM9PM","8:30AM9PM","8:30AM9PM","8:30AM9PM","8:30AM9PM","8:30AM9PM","ili/stanbul, Trkiye","false","//lh6.googleusercontent.com/HfdqhHw-14sPnynWoZ3MH0TcEkJl1g8e4aWtO7OHX7wbAp7dyHDB10nrTmDduDI=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab6fe8fc8d8a9:0xcf551f7b55bc8660","+902122848685","stanbul Market Alveri Sitesi","Mecidiyeky, stanbul Market Alveri Sitesi, Mecidiyeky Yolu Cd. No:5, 34387 ili/stanbul, Trkiye","41.0670907","28.9941781","","","Europe/Istanbul","","ChIJqdjIj_62yhQRYIa8VXsfVc8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab6fe8fc8d8a9:0xcf551f7b55bc8660","Grocery store","","","","","","","","","ili/stanbul, Trkiye","false","","",""
